Generation	Size	Frequency	Count
0.000000	1	1.000000	1
0.000000	2	2.000000	0
0.000000	3	3.000000	0
0.000000	4	4.000000	0
0.000000	5	5.000000	0
0.000000	6	6.000000	0
0.000000	7	7.000000	0
0.000000	8	8.000000	0
0.000000	9	9.000000	0
0.000000	10	10.000000	0
10.000140	1	0.027778	7
10.000140	2	0.055556	2
10.000140	3	0.083333	3
10.000140	4	0.111111	0
10.000140	5	0.138889	0
10.000140	6	0.166667	0
10.000140	7	0.194444	0
10.000140	8	0.222222	0
10.000140	9	0.250000	0
10.000140	10	0.277778	0
10.000140	36	1.000000	1
10.000140	11	0.305556	1
10.000140	17	0.472222	1
20.000227	1	0.009901	20
20.000227	2	0.019802	9
20.000227	3	0.029703	7
20.000227	4	0.039604	1
20.000227	5	0.049505	0
20.000227	6	0.059406	1
20.000227	7	0.069307	1
20.000227	8	0.079208	4
20.000227	9	0.089109	1
20.000227	10	0.099010	2
20.000227	101	1.000000	1
20.000227	17	0.168317	3
20.000227	11	0.108911	2
20.000227	48	0.475248	1
20.000227	25	0.247525	1
20.000227	19	0.188119	1
30.000267	1	0.003497	34
30.000267	2	0.006993	28
30.000267	3	0.010490	9
30.000267	4	0.013986	16
30.000267	5	0.017483	4
30.000267	6	0.020979	9
30.000267	7	0.024476	9
30.000267	8	0.027972	6
30.000267	9	0.031469	3
30.000267	10	0.034965	1
30.000267	286	1.000000	1
30.000267	14	0.048951	6
30.000267	49	0.171329	3
30.000267	67	0.234266	2
30.000267	100	0.349650	1
30.000267	80	0.279720	1
30.000267	43	0.150350	1
30.000267	56	0.195804	2
30.000267	44	0.153846	1
30.000267	15	0.052448	3
30.000267	16	0.055944	5
30.000267	12	0.041958	2
30.000267	22	0.076923	1
30.000267	17	0.059441	1
30.000267	18	0.062937	1
30.000267	13	0.045455	1
40.000362	1	0.001621	87
40.000362	2	0.003241	45
40.000362	3	0.004862	24
40.000362	4	0.006483	22
40.000362	5	0.008104	14
40.000362	6	0.009724	16
40.000362	7	0.011345	15
40.000362	8	0.012966	6
40.000362	9	0.014587	5
40.000362	10	0.016207	2
40.000362	617	1.000000	1
40.000362	59	0.095624	5
40.000362	106	0.171799	3
40.000362	209	0.338736	2
40.000362	195	0.316045	1
40.000362	74	0.119935	1
40.000362	121	0.196110	1
40.000362	164	0.265802	1
40.000362	25	0.040519	3
40.000362	55	0.089141	2
40.000362	48	0.077796	1
40.000362	20	0.032415	2
40.000362	18	0.029173	4
40.000362	26	0.042139	1
40.000362	40	0.064830	1
40.000362	16	0.025932	8
40.000362	43	0.069692	1
40.000362	49	0.079417	1
40.000362	66	0.106969	2
40.000362	30	0.048622	6
40.000362	31	0.050243	2
40.000362	15	0.024311	3
40.000362	80	0.129660	1
40.000362	36	0.058347	5
40.000362	11	0.017828	6
40.000362	37	0.059968	1
40.000362	29	0.047002	3
40.000362	24	0.038898	2
40.000362	23	0.037277	3
40.000362	12	0.019449	4
40.000362	13	0.021070	4
40.000362	14	0.022690	2
40.000362	17	0.027553	1
50.000446	1	0.000548	290
50.000446	2	0.001096	125
50.000446	3	0.001645	83
50.000446	4	0.002193	46
50.000446	5	0.002741	32
50.000446	6	0.003289	32
50.000446	7	0.003838	45
50.000446	8	0.004386	20
50.000446	9	0.004934	10
50.000446	10	0.005482	16
50.000446	1824	1.000000	1
50.000446	68	0.037281	5
50.000446	420	0.230263	3
50.000446	493	0.270285	2
50.000446	715	0.391996	1
50.000446	165	0.090461	1
50.000446	550	0.301535	1
50.000446	327	0.179276	1
50.000446	128	0.070175	3
50.000446	33	0.018092	5
50.000446	57	0.031250	7
50.000446	32	0.017544	2
50.000446	129	0.070724	3
50.000446	100	0.054825	1
50.000446	159	0.087171	1
50.000446	422	0.231360	2
50.000446	83	0.045504	3
50.000446	94	0.051535	1
50.000446	65	0.035636	4
50.000446	220	0.120614	1
50.000446	40	0.021930	4
50.000446	218	0.119518	1
50.000446	41	0.022478	3
50.000446	77	0.042215	3
50.000446	228	0.125000	3
50.000446	90	0.049342	2
50.000446	194	0.106360	3
50.000446	31	0.016996	6
50.000446	28	0.015351	5
50.000446	20	0.010965	16
50.000446	18	0.009868	5
50.000446	17	0.009320	10
50.000446	160	0.087719	1
50.000446	11	0.006031	14
50.000446	26	0.014254	5
50.000446	13	0.007127	9
50.000446	34	0.018640	3
50.000446	36	0.019737	4
50.000446	15	0.008224	12
50.000446	86	0.047149	3
50.000446	12	0.006579	6
50.000446	27	0.014803	2
50.000446	21	0.011513	2
50.000446	24	0.013158	5
50.000446	137	0.075110	3
50.000446	16	0.008772	2
50.000446	39	0.021382	3
50.000446	14	0.007675	11
50.000446	25	0.013706	7
50.000446	22	0.012061	3
50.000446	37	0.020285	1
50.000446	130	0.071272	1
50.000446	19	0.010417	5
50.000446	93	0.050987	1
50.000446	47	0.025768	2
50.000446	66	0.036184	1
50.000446	30	0.016447	3
50.000446	29	0.015899	1
50.000446	52	0.028509	1
50.000446	43	0.023575	1
59.586788	1	0.000200	776
59.586788	2	0.000400	335
59.586788	3	0.000600	221
59.586788	4	0.000800	168
59.586788	5	0.001000	103
59.586788	6	0.001200	81
59.586788	7	0.001400	61
59.586788	8	0.001600	56
59.586788	9	0.001800	45
59.586788	10	0.002000	32
59.586788	5000	1.000000	1
59.586788	129	0.025800	5
59.586788	1128	0.225600	3
59.586788	1314	0.262800	2
59.586788	2077	0.415400	1
59.586788	429	0.085800	1
59.586788	1648	0.329600	1
59.586788	1006	0.201200	1
