Deme	Side	Population	AverageArray
0	left	8192	0.0681152 0.922363 0.0843506 0.952759 0.0666504 0.0614014 0.921265 0.49646 0.911255 0.118652 0.0579834 0.0655518 0.0617676 0.953857 0.954834 0.148193 0.938599 0.935425 0.916748 0.937378 0.0686035 0.0776367 0.085083 0.951172 0.0966797 0.0795898 0.877808 0.0524902 0.919189 0.44873 0.0643311 0.957153 0.0479736 0.0544434 0.885132 0.123047 0.0557861 0.057373 0.109863 0.136475 0.0811768 0.105347 0.276489 0.914062 0.948975 0.863037 0.0830078 0.0498047 0.932983 0.064209 0.0720215 0.128174 0.0371094 0.111206 0.952271 0.946533 0.7229 0.89624 0.101929 0.257324 0.935181 0.190796 0.132935 0.912109 0.929077 0.887939 0.22583 0.584595 0.922729 0.899414 0.935059 0.862671 0.0643311 0.962402 0.866089 0.0842285 0.114014 0.946899 0.918335 0.060791 0.0930176 0.925781 0.0449219 0.907349 0.387817 0.0782471 0.939941 0.930664 0.927124 0.0612793 0.886108 0.928467 0.0529785 0.0797119 0.104126 0.881958 0.0643311 0.962891 0.855957 0.0665283 0.0611572 0.0697021 0.898193 0.0650635 0.887085 0.0460205 0.925415 0.74585 0.0643311 0.945435 0.074707 0.827515 0.0817871 0.074585 0.290894 0.953491 0.864746 0.940186 0.934937 0.0625 0.928467 0.93457 0.0866699 0.0922852 0.0437012 0.867432 0.0683594 0.0544434 0.955322 0.800049 0.911377 0.939941 0.918457 0.935181 0.924561 0.0721436 0.0743408 0.0490723 0.114746 0.950073 0.0479736 0.0533447 0.939331 0.0805664 0.945557 0.590698 0.0751953 0.0401611 0.0952148 0.910645 0.960571 0.0701904 0.951172 0.0828857 0.781982 0.91333 0.898071 0.0534668 0.861694 0.942871 0.055542 0.927002 0.936523 0.88562 0.913818 0.0812988 0.909302 0.938599 0.887939 0.697144 0.0784912 0.944214 0.939697 0.93103 0.933472 0.910645 0.0819092 0.0473633 0.958862 0.935669 0.941772 0.93457 0.93811 0.863647 0.917236 0.938965 0.0795898 0.0452881 0.0507812 0.934692 0.805786 0.811646 0.915039 0.0793457 0.947021 0.0727539 0.181396 0.0820312 0.0411377 0.0540771 0.903931 0.942993 0.92688 0.0423584 0.0463867 0.0880127 0.954102 0.942139 0.0893555 0.0452881 0.0667725 0.950562 0.759888 0.962402 0.942383 0.949463 0.114868 0.925171 0.107544 0.0706787 0.0704346 0.928955 0.101196 0.904175 0.0466309 0.891235 0.820679 0.0518799 0.949463 0.0457764 0.922363 0.0535889 0.23999 0.0518799 0.071167 0.935425 0.205688 0.0687256 0.184448 0.939453 0.0703125 0.942749 0.0562744 0.0527344 0.0819092 0.11084 0.707397 0.943848 0.914795 0.856689 0.953491 0.917969 0.0959473 0.0577393 0.903687 0.889526 0.945068 0.937012 0.925537 0.949219 0.0571289 0.87854 0.933594 0.906372 0.0922852 0.0732422 0.132935 0.10083 0.949707 0.243652 0.939819 0.0494385 0.950806 0.124634 0.0837402 0.753296 0.0522461 0.0595703 0.901245 0.0794678 0.932495 0.10791 0.825928 0.0482178 0.0545654 0.0866699 0.930298 0.9552 0.118774 0.939575 0.824341 0.916748 0.917358 0.156128 0.043335 0.0500488 0.0803223 0.911255 0.924438 0.0892334 0.107788 0.0617676 0.0661621 0.0687256 0.9104 0.0501709 0.94397 0.0797119 0.0583496 0.0820312 0.112305 0.945679 0.945068 0.0632324 0.0771484 0.772461 0.848755 0.104614 0.925781 0.799561 0.0737305 0.0570068 0.923096 0.885498 0.119507 0.0463867 0.934448 0.836914 0.933594 0.932617 0.088623 0.95105 0.0640869 0.936401 0.923584 0.0825195 0.417114 0.92395 0.078125 0.0941162 0.897461 0.252686 0.942139 0.937256 0.217651 0.949219 0.0845947 0.09375 0.107056 0.103882 0.930176 0.0651855 0.833862 0.899414 0.0723877 0.902588 0.908691 0.95166 0.112549 0.917969 0.0695801 0.0644531 0.840332 0.903076 0.0810547 0.226685 0.0852051 0.25 0.0993652 0.0526123 0.0585938 0.0609131 0.890137 0.909302 0.891602 0.129272 0.86731 0.0966797 0.0841064 0.87793 0.944946 0.955322 0.0557861 0.0871582 0.2146 0.0615234 0.916138 0.0396729 0.0447998 0.0787354 0.950928 0.944946 0.889771 0.955078 0.052002 0.927368 0.950317 0.398315 0.0540771 0.929199 0.835815 0.789062 0.0568848 0.0483398 0.905029 0.907349 0.0501709 0.958862 0.948853 0.072998 0.0765381 0.0650635 0.114014 0.920288 0.862305 0.0712891 0.233521 0.101196 0.0708008 0.0767822 0.0999756 0.0787354 0.0754395 0.922485 0.197632 0.0655518 0.798584 0.0567627 0.899902 0.910767 0.0776367 0.0987549 0.93335 0.0407715 0.476807 0.107666 0.0549316 0.0861816 0.0836182 0.0645752 0.901489 0.127686 0.0620117 0.181152 0.918945 0.0540771 0.963013 0.937622 0.934448 0.911743 0.936157 0.924194 0.937988 0.959229 0.949219 0.104126 0.0466309 0.80603 0.143555 0.0795898 0.0462646 0.92688 0.0910645 0.0927734 0.0633545 0.930054 0.0606689 0.91333 0.94751 0.0643311 0.0556641 0.224487 0.920166 0.925903 0.939331 0.934326 0.0998535 0.0888672 0.120483 0.895752 0.0743408 0.118896 0.837891 0.0620117 0.0804443 0.938843 0.0789795 0.937744 0.052124 0.103149 0.92749 0.117798 0.0626221 0.941528 0.943115 0.0574951 0.0523682 0.93811 0.0516357 0.946289 0.0540771 0.0463867 0.0880127 0.0828857 0.0736084 0.912354 0.0799561 0.932861 0.939697 0.148071 0.0483398 0.931274 0.922729 0.94397 0.260498 0.919922 0.91394 0.0859375 0.949585 0.882202 0.818115 0.931885 0.941895 0.814697 0.0522461 0.920044 0.926758 0.918213 0.043335 0.953979 0.900513 0.0626221 0.0806885 0.951538 0.078125 0.939819 0.0664062 0.954224 0.0778809 0.17749 0.0437012 0.144897 0.0797119 0.933472 0.111572 0.102173 0.924683 0.105469 0.932739 0.0644531 0.0512695 0.268311 0.934937 0.947632 0.935791 0.940552 0.0484619 0.0562744 0.905884 0.146606 0.298462 0.797852 0.0854492 0.840088 0.944336 0.0734863 0.930664 0.14563 0.0864258 0.932129 0.0557861 0.938354 0.890869 0.93042 0.938599 0.0876465 0.0732422 0.928345 0.880005 0.126465 0.918701 0.870972 0.0765381 0.917847 0.901733 0.880859 0.897217 0.951172 0.927002 0.939087 0.942871 0.0921631 0.920532 0.0814209 0.0767822 0.202026 0.927734 0.0817871 0.955811 0.962524 0.0463867 0.943726 0.0458984 0.193848 0.102661 0.0882568 0.104736 0.174927 0.936523 0.109741 0.0739746 0.0474854 0.102661 0.950562 0.0758057 0.119263 0.907471 0.0632324 0.0915527 0.0594482 0.931274 0.915771 0.931641 0.946167 0.955688 0.83606 0.930908 0.0955811 0.0948486 0.0699463 0.0786133 0.0668945 0.735352 0.948486 0.321533 0.946289 0.727783 0.944458 0.155029 0.906738 0.0667725 0.05896 0.929199 0.0509033 0.938599 0.936646 0.957764 0.0708008 0.0777588 0.934692 0.953735 0.0456543 0.0446777 0.0649414 0.934692 0.0576172 0.0649414 0.459595 0.245117 0.890747 0.956787 0.933716 0.904419 0.91333 0.0668945 0.868164 0.0806885 0.0871582 0.928833 0.0473633 0.0871582 0.956543 0.0622559 0.938599 0.081543 0.0749512 0.915527 0.0916748 0.0473633 0.0872803 0.958618 0.0651855 0.937744 0.862305 0.0650635 0.0421143 0.114746 0.0615234 0.391968 0.0841064 0.772705 0.0700684 0.0507812 0.0839844 0.0717773 0.957153 0.0672607 0.779541 0.048584 0.0648193 0.926514 0.09375 0.940063 0.922485 0.0593262 0.877441 0.484253 0.946655 0.145996 0.622681 0.0675049 0.0848389 0.861206 0.0861816 0.108521 0.895752 0.0404053 0.930542 0.0654297 0.957397 0.0770264 0.0600586 0.92981 0.105713 0.0783691 0.758789 0.0560303 0.936768 0.0532227 0.0931396 0.0877686 0.0911865 0.936768 0.0550537 0.101074 0.0544434 0.95459 0.914062 0.912842 0.876465 0.067627 0.0373535 0.865479 0.947998 0.0799561 0.938721 0.15271 0.0567627 0.0961914 0.953491 0.912598 0.0620117 0.943848 0.94812 0.0876465 0.897095 0.100342 0.151489 0.0422363 0.0616455 0.944336 0.949097 0.13916 0.95166 0.933472 0.939575 0.0736084 0.926392 0.0454102 0.0970459 0.0825195 0.927979 0.0662842 0.925171 0.905029 0.0821533 0.918457 0.0649414 0.0581055 0.959595 0.934448 0.935913 0.94751 0.960083 0.0506592 0.943237 0.814087 0.0718994 0.0714111 0.072876 0.938232 0.964233 0.111084 0.940308 0.945557 0.93689 0.933838 0.914185 0.947754 0.0708008 0.0679932 0.893188 0.0651855 0.0577393 0.0662842 0.0565186 0.947144 0.934204 0.0922852 0.0554199 0.0616455 0.0760498 0.937012 0.131592 0.852783 0.0733643 0.942017 0.0501709 0.933228 0.0681152 0.0605469 0.0854492 0.742798 0.0616455 0.0780029 0.158691 0.93335 0.126709 0.0460205 0.887695 0.848877 0.91394 0.129517 0.816528 0.92627 0.930664 0.90918 0.944946 0.0545654 0.106201 0.942139 0.926392 0.0865479 0.719604 0.0533447 0.0657959 0.925171 0.931396 0.301514 0.118286 0.952881 0.079834 0.765137 0.928955 0.0635986 0.0789795 0.164917 0.0581055 0.24292 0.924438 0.953125 0.672363 0.0452881 0.0473633 0.949829 0.0483398 0.914795 0.934692 0.159058 0.920776 0.911133 0.948853 0.134033 0.949707 0.940796 0.929932 0.782593 0.936401 0.922241 0.946167 0.127197 0.0650635 0.934937 0.128906 0.0675049 0.0758057 0.952759 0.937866 0.0739746 0.0571289 0.0749512 0.890747 0.944092 0.948242 0.942017 0.224976 0.918091 0.945923 0.0852051 0.94812 0.0880127 0.053833 0.943726 0.943604 0.22998 0.941284 0.924316 0.595459 0.0803223 0.951782 0.921631 0.933105 0.0605469 0.250854 0.0942383 0.895264 0.953125 0.940186 0.950562 0.920654 0.133545 0.932617 0.0986328 0.856934 0.93042 0.0986328 0.911621 0.0484619 0.0473633 0.0554199 0.0780029 0.0854492 0.940674 0.0477295 0.943726 0.938232 0.0793457 0.0609131 0.927002 0.0541992 0.95874 0.946167 0.0576172 0.889893 0.939453 0.0437012 0.0638428 0.095459 0.934814 0.0922852 0.122192 0.0875244 0.942139 0.0623779 0.0714111 0.914551 0.192993 0.876099 0.934326 0.21582 0.915039 0.937012 0.0550537 0.935303 0.943115 0.93811 0.894897 0.888916 0.0550537 0.934692 0.0654297 0.944824 0.885376 0.0593262 0.0633545 0.92688 0.933472 0.931763 0.109131 0.949951 0.358032 0.925537 0.265747 0.877563 0.42395 0.919922 0.052124 0.931519 0.851929 0.952515 0.0606689 0.933228 0.0915527 0.0506592 0.93811 0.95166 0.872681 0.101196 0.0465088 0.0534668 0.262817 0.0445557 0.886597 0.0687256 0.944702 0.055542 0.932617 0.921021 0.0567627 0.0748291 0.950684 0.0784912 0.942261 0.0921631 0.94812 0.0554199 0.920288 0.903442 0.0609131 0.907959 0.0784912 0.0699463 0.940674 0.100464 0.0535889 0.893433 0.907593 0.929199 0.942261 0.122681 0.41626 0.0725098 0.0814209 0.938232 0.0649414 0.0467529 0.909424 0.928467 0.0922852 0.700317 0.963989 0.104614 0.0546875 0.727783 0.060791 0.0950928 0.19458 0.917114 0.0501709 0.912842 0.0804443 0.0635986 0.0874023 0.733398 0.115723 0.953491 0.158325 0.0488281 0.946167 0.11731 0.0626221 0.892822 0.878418 0.901245 0.0726318 0.921753 0.0587158 0.0852051 0.946533 0.0583496 0.944824 0.932129 0.0596924 0.069458 0.943115 0.923096 0.950562 0.940918 0.879761 0.926636 0.928589 0.963989 0.949707 0.947266 0.0791016 0.917603 0.901367 0.935791 0.933105 0.0722656 0.950806 0.0822754 0.116821 0.881348 0.0612793 0.11853 0.918213 0.78064 0.90625 0.13562 0.172363 0.115479 0.884155 0.0703125 0.0887451 0.946167 0.921875 0.0932617 0.942993 0.902466 0.142334 0.936401 0.906616 0.0665283 0.100342 0.0788574 0.064209 0.0457764 0.904297 0.854248 0.950073 0.904053 0.783569 0.950317 0.165527 0.0701904 0.906982 0.915405 0.935791 0.906372 0.85791 0.133667 0.887451 0.950806 0.0604248 0.111938 0.922241 0.940186 0.0925293 0.900391 0.293213 0.937378 0.108521 0.0853271 0.0721436 0.925903 0.0844727 0.0544434 0.948853 0.235107 0.083252 0.0611572 0.925049 0.943604 0.764404 0.89978 0.0743408 0.0716553 0.0582275 0.0808105 0.048584 0.934937 0.0708008 0.0673828 0.930786 0.0595703 0.943481 0.0891113 0.913452 0.937622 0.172852 0.932617 0.91626 0.923584 0.0841064 0.0488281 0.0605469 0.0700684 0.0581055 0.952148 0.102173 0.938232 0.165649 0.830566 0.88562 0.903442 0.219849 0.0529785 0.953003 0.103882 0.941895 0.0621338 0.930542 0.920654 0.0509033 0.0942383 0.076416 0.0754395 0.112549 0.943237 0.717651 0.934204 0.0621338 0.840088 0.872314 0.088501 0.473877 0.902222 0.936035 0.265625 0.939087 0.947876 0.0910645 0.050415 0.05896 0.94458 0.0837402 0.933472 0.833618 0.0681152 0.925537 0.890137 0.900269 0.580933 0.949463 0.77417 0.925659 0.868408 0.589355 0.228882 0.918823 0.945679 0.192139 0.929443 0.935791 0.959229 0.060791 0.100342 0.957275 0.921631 0.935913 0.933594 0.944946 0.908081 0.119995 0.0870361 0.060791 0.150024 0.0507812 0.810913 0.0560303 0.0961914 0.102661 0.911377 0.951538 0.064209 0.928589 0.940918 0.945679 0.0668945 0.0855713 0.0759277 0.076416 0.106445 0.0516357 0.0516357 0.0744629 0.0725098 0.939941 0.938354 0.954468 0.178223 0.932495 0.0704346 0.926392 0.0568848 0.880249 0.0838623 0.451904 0.94397 0.846558 0.0614014 0.907715 0.0765381 0.932617 0.0723877 0.09021 0.0473633 0.0755615 0.82666 0.930664 0.0637207 0.0505371 0.869507 0.89856 0.939575 0.059082 0.942261 0.911133 0.144531 0.052002 0.0650635 0.129272 0.105957 0.901733 0.949829 0.940063 0.0505371 0.263794 0.949341 0.17334 0.86438 0.72522 0.864868 0.869995 0.104736 0.0584717 0.956909 0.921509 0.890869 0.952515 0.958008 0.088501 0.111572 0.0667725 0.0670166 0.0582275 0.0861816 0.0715332 0.939819 0.909668 0.934326 0.936646 0.0714111 0.928223 0.928833 0.115479 0.926025 0.086792 0.050415 0.090332 0.210815 0.942627 0.0537109 0.0765381 0.0732422 0.885986 0.866333 0.934082 0.930542 0.0679932 0.0578613 0.926758 0.0667725 0.907471 0.928833 0.155273 0.942505 0.110107 0.944214 0.938477 0.0632324 0.111328 0.0556641 0.0522461 0.901001 0.0683594 0.949951 0.709839 0.928833 0.0472412 0.221313 0.934204 0.0716553 0.781738 0.0610352 0.0882568 0.0826416 0.0749512 0.93335 0.871094 0.932251 0.421875 0.0552979 0.0480957 0.0837402 0.326416 0.945068 0.952026 0.899048 0.0999756 0.122314 0.0947266 0.923706 0.928345 0.0567627 0.0742188 0.105103 0.900879 0.103882 0.927734 0.931641 0.508179 0.0926514 0.894897 0.0848389 0.949341 0.177368 0.0933838 0.910767 0.0566406 0.0545654 0.948486 0.124878 0.918091 0.0672607 0.0651855 0.242798 0.0562744 0.140015 0.0531006 0.942383 0.900757 0.830811 0.955566 0.0611572 0.925049 0.936523 0.846436 0.901367 0.929932 0.861572 0.0531006 0.0742188 0.947388 0.0766602 0.131592 0.939697 0.273804 0.929565 0.935547 0.930786 0.0654297 0.944702 0.055542 0.939331 0.945435 0.932007 0.0419922 0.0638428 0.0692139 0.0634766 0.0515137 0.93335 0.0544434 0.941406 0.946777 0.925293 0.892944 0.936401 0.067627 0.939819 0.0661621 0.918823 0.950195 0.126343 0.110107 0.0570068 0.919678 0.929565 0.945923 0.953369 0.0513916 0.928711 0.0792236 0.0628662 0.0921631 0.911621 0.0552979 0.871216 0.914429 0.0947266 0.296875 0.0758057 0.913086 0.0843506 0.869263 0.919678 0.885742 0.896606 0.925903 0.078125 0.939819 0.119263 0.933228 0.0695801 0.0797119 0.824097 0.940674 0.0847168 0.0969238 0.827271 0.0924072 0.046875 0.946899 0.0908203 0.0722656 0.903687 0.932983 0.946533 0.0653076 0.845703 0.0614014 0.11145 0.0474854 0.12561 0.13501 0.936768 0.872192 0.105957 0.0717773 0.0594482 0.775146 0.915161 0.935425 0.878662 0.107422 0.891235 0.953979 0.0566406 0.0568848 0.159668 0.0510254 0.934937 0.935913 0.0531006 0.933105 0.762695 0.933594 0.067749 0.0748291 0.930908 0.943237 0.921875 0.0560303 0.931641 0.94104 0.403198 0.934937 0.891968 0.0638428 0.0581055 0.170654 0.067749 0.900513 0.0654297 0.0476074 0.949585 0.890869 0.938965 0.0965576 0.93811 0.946411 0.125977 0.0533447 0.177734 0.936401 0.907227 0.0524902 0.938232 0.827026 0.919312 0.940552 0.934448 0.951782 0.933838 0.0871582 0.939575 0.939819 0.0568848 0.0804443 0.0678711 0.0450439 0.0753174 0.944214 0.0626221 0.9375 0.925659 0.0686035 0.146606 0.0583496 0.0909424 0.206055 0.0621338 0.0706787 0.950562 0.935303 0.954346 0.0574951 0.105103 0.876709 0.1604 0.0682373 0.954956 0.937012 0.949951 0.884399 0.0799561 0.897949 0.94043 0.122314 0.905273 0.87793 0.0654297 0.0655518 0.916748 0.93457 0.078125 0.098999 0.0881348 0.043457 0.866211 0.947021 0.105103 0.922241 0.945801 0.223267 0.869751 0.0622559 0.282349 0.0684814 0.929932 0.069458 0.0780029 0.926392 0.929565 0.0695801 0.0716553 0.05896 0.130859 0.0811768 0.741577 0.0450439 0.0645752 0.929077 0.0456543 0.918945 0.932007 0.927612 0.928955 0.0640869 0.0529785 0.0692139 0.0541992 0.112427 0.0805664 0.0924072 0.928589 0.912109 0.0936279 0.810059 0.0736084 0.929565 0.060791 0.743652 0.098999 0.932251 0.0600586 0.951904 0.912598 0.828125 0.0617676 0.0465088 0.916992 0.915771 0.948853 0.0576172 0.0646973 0.943115 0.9375 0.076416 0.0822754 0.943604 0.0736084 0.106201 0.0791016 0.934204 0.882202 0.0400391 0.891235 0.590576 0.0693359 0.922241 0.0554199 0.0986328 0.959717 0.919678 0.0626221 0.921143 0.0799561 0.930298 0.0534668 0.943604 0.0565186 0.942017 0.912842 0.934692 0.0532227 0.928223 0.0726318 0.889648 0.104126 0.94458 0.0698242 0.942505 0.0720215 0.0985107 0.938232 0.856323 0.928955 0.0776367 0.956421 0.0905762 0.854736 0.919067 0.880615 0.0709229 0.057251 0.0975342 0.936523 0.0704346 0.12561 0.0531006 0.0522461 0.0625 0.0469971 0.941772 0.0908203 0.0585938 0.939941 0.0645752 0.501099 0.87915 0.0474854 0.923096 0.929443 0.303711 0.0594482 0.0668945 0.10083 0.942139 0.937988 0.0979004 0.876465 0.904053 0.925903 0.074585 0.0606689 0.079834 0.0838623 0.122437 0.94104 0.941284 0.819702 0.069458 0.0933838 0.0859375 0.0726318 0.939697 0.92041 0.900391 0.929321 0.931274 0.871216 0.0560303 0.0688477 0.92981 0.0595703 0.0605469 0.0441895 0.0449219 0.0710449 0.0675049 0.0601807 0.065918 0.933594 0.942017 0.910522 0.936768 0.0900879 0.911499 0.194824 0.0401611 0.931519 0.0467529 0.0322266 0.0545654 0.0397949 0.0756836 0.952515 0.0601807 0.0570068 0.940063 0.0594482 0.837158 0.578491 0.0853271 0.627808 0.939697 0.917969 0.0721436 0.0505371 0.0594482 0.050293 0.0844727 0.893433 0.0627441 0.893433 0.922363 0.912964 0.103394 0.0637207 0.93689 0.925903 0.945435 0.896606 0.924927 0.957397 0.0670166 0.933716 0.908325 0.937744 0.896606 0.910767 0.922119 0.0697021 0.0408936 0.157104 0.917603 0.93042 0.89563 0.937134 0.941162 0.0526123 0.944458 0.937256 0.918213 0.875 0.105347 0.0780029 0.226318 0.0964355 0.924316 0.0511475 0.127563 0.0799561 0.06604 0.936646 0.166992 0.0750732 0.959229 0.0498047 0.0657959 0.923828 0.944336 0.925781 0.0407715 0.153809 0.906982 0.0516357 0.0933838 0.884277 0.0706787 0.101562 0.0579834 0.906616 0.0991211 0.907471 0.0744629 0.949951 0.936523 0.0710449 0.929077 0.0488281 0.954102 0.050415 0.0708008 0.0441895 0.135498 0.951172 0.074585 0.0626221 0.940308 0.0574951 0.0765381 0.866821 0.947876 0.934814 0.907593 0.17334 0.92688 0.0484619 0.916382 0.0939941 0.937988 0.10376 0.905029 0.931396 0.918823 0.381104 0.918579 0.917114 0.828735 0.0489502 0.0869141 0.943237 0.940186 0.914185 0.0726318 0.0667725 0.11084 0.879517 0.940063 0.129517 0.0595703 0.0740967 0.93811 0.0543213 0.89563 0.0731201 0.915527 0.918457 0.0609131 0.23584 0.0396729 0.0682373 0.180664 0.78418 0.897949 0.0581055 0.942993 0.96106 0.952515 0.890259 0.84314 0.122314 0.928101 0.947144 0.0473633 0.946411 0.0640869 0.085083 0.893677 0.937622 0.060791 0.0810547 0.149292 0.0593262 0.951172 0.0495605 0.0472412 0.93042 0.0939941 0.072876 0.940552 0.768066 0.947388 0.0894775 0.0506592 0.920654 0.0556641 0.0629883 0.906494 0.883057 0.950806 0.0860596 0.555542 0.0528564 0.946533 0.0712891 0.92749 0.057251 0.0404053 0.900391 0.0804443 0.0482178 0.886963 0.0675049 0.922363 0.0455322 0.937256 0.144165 0.957397 0.0814209 0.907715 0.0546875 0.920898 0.05896 0.053833 0.946655 
