Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	Methylations	Demethylations	BirthRate	MigrationRate	OriginTime	Descendants
0	59507	63737	0	0	0	1	85	95	1.000000	0.000013	44.245609	47
0	61850	63750	0	0	0	1	87	92	1.000000	0.000013	44.248817	4
0	62293	63753	0	0	0	1	98	114	1.000000	0.000013	44.248878	8
0	62988	63755	0	0	0	1	98	99	1.000000	0.000013	44.249023	10
0	59166	63760	0	0	0	1	95	109	1.000000	0.000013	44.249939	5
0	60652	63762	0	0	0	1	68	87	1.000000	0.000013	44.250553	2
0	46646	63886	0	0	0	1	100	104	1.000000	0.000013	44.261791	4
0	40565	63779	0	0	0	1	106	111	1.000000	0.000013	44.251736	4
0	62612	73585	0	0	0	1	83	120	1.000000	0.000013	45.273132	2
0	57450	63782	0	0	0	1	97	86	1.000000	0.000013	44.251968	16
0	57450	63783	0	0	0	1	99	86	1.000000	0.000013	44.251968	4
0	55797	63787	0	0	0	1	96	97	1.000000	0.000013	44.252365	7
0	75326	81288	0	0	0	1	114	109	1.000000	0.000013	45.960400	5
0	47010	63793	0	0	0	1	75	95	1.000000	0.000013	44.253059	12
0	47010	63794	0	0	0	1	75	93	1.000000	0.000013	44.253059	24
0	65683	68449	0	0	0	1	104	108	1.000000	0.000013	44.752556	37
0	62680	63799	0	0	0	1	86	113	1.000000	0.000013	44.253185	14
0	62680	63800	0	0	0	1	86	112	1.000000	0.000013	44.253185	6
0	77076	80430	0	0	0	1	103	105	1.000000	0.000013	45.881962	5
0	59871	63815	0	0	0	1	86	104	1.000000	0.000013	44.254417	14
0	68632	71167	0	0	0	1	103	100	1.000000	0.000013	45.032295	2
0	56421	64649	0	0	0	1	124	124	1.000000	0.000013	44.346134	41
0	62355	63822	0	0	0	1	90	102	1.000000	0.000013	44.254890	6
0	63794	63825	0	0	0	1	76	94	1.000000	0.000013	44.255058	24
0	66107	67722	0	0	0	1	91	99	1.000000	0.000013	44.680141	8
0	58957	63832	0	0	0	1	96	99	1.000000	0.000013	44.255795	2
0	61630	63838	0	0	0	1	108	99	1.000000	0.000013	44.257038	7
0	61619	63843	0	0	0	1	86	94	1.000000	0.000013	44.257320	6
0	83176	85313	0	0	0	1	104	141	1.000000	0.000013	46.297569	12
0	62296	67820	0	0	0	1	101	98	1.000000	0.000013	44.690536	29
0	56190	63873	0	0	0	1	88	92	1.000000	0.000013	44.260460	23
0	61426	63877	0	0	0	1	120	113	1.000000	0.000013	44.260986	5
0	46646	63887	0	0	0	1	97	103	1.000000	0.000013	44.261791	13
0	56507	63890	0	0	0	1	97	88	1.000000	0.000013	44.262035	3
0	52921	63891	0	0	0	1	84	93	1.000000	0.000013	44.262081	5
0	52921	63892	0	0	0	1	84	93	1.000000	0.000013	44.262081	22
0	70797	73781	0	0	0	1	90	106	1.000000	0.000013	45.289753	3
0	81802	82713	0	0	0	1	99	101	1.000000	0.000013	46.082634	3
0	52471	63904	0	0	0	1	95	88	1.000000	0.000013	44.263550	12
0	67502	78732	0	0	0	1	103	109	1.000000	0.000013	45.738750	10
0	51060	63918	0	0	0	1	87	89	1.000000	0.000013	44.265320	31
0	61157	63921	0	0	0	1	123	115	1.000000	0.000013	44.265995	14
0	62179	63924	0	0	0	1	83	99	1.000000	0.000013	44.265995	5
0	51035	64562	0	0	0	1	100	108	1.000000	0.000013	44.334972	19
0	58514	74295	0	0	0	1	70	98	1.000000	0.000013	45.334137	4
0	53999	64119	0	0	0	1	95	105	1.000000	0.000013	44.287876	11
1	109806	116375	0	0	0	0	84	118	1.000000	0.000013	48.397861	1
0	77798	82970	0	0	0	1	103	115	1.000000	0.000013	46.105206	10
0	59195	77435	0	0	0	1	83	81	1.000000	0.000013	45.622070	4
0	61221	63969	0	0	0	1	101	106	1.000000	0.000013	44.269794	26
0	73663	80942	0	0	0	1	89	95	1.000000	0.000013	45.930801	6
0	61711	63988	0	0	0	1	59	98	1.000000	0.000013	44.271420	6
0	61965	63977	0	0	0	1	87	83	1.000000	0.000013	44.270260	8
0	63480	63983	0	0	0	1	115	106	1.000000	0.000013	44.270737	5
0	63111	65035	0	0	0	1	95	103	1.000000	0.000013	44.385349	124
0	61711	63987	0	0	0	1	57	98	1.000000	0.000013	44.271420	36
0	57918	63990	0	0	0	1	95	100	1.000000	0.000013	44.271435	36
0	99172	100753	0	0	0	1	119	109	1.000000	0.000013	47.425449	10
0	56906	67267	0	0	0	1	103	97	1.000000	0.000013	44.631001	3
0	65291	69566	0	0	0	1	100	112	1.000000	0.000013	44.868431	2
0	62928	64010	0	0	0	1	65	83	1.000000	0.000013	44.274197	2
0	78166	79553	0	0	0	1	97	109	1.000000	0.000013	45.808609	3
0	76960	80172	0	0	0	1	120	124	1.000000	0.000013	45.859566	5
0	64748	64914	0	0	0	1	125	127	1.000000	0.000013	44.374134	8
0	76834	78598	0	0	0	1	80	93	1.000000	0.000013	45.727787	1
0	52365	64021	0	0	0	1	89	95	1.000000	0.000013	44.275745	5
0	62461	64038	0	0	0	1	92	101	1.000000	0.000013	44.279167	7
0	59340	64040	0	0	0	1	80	99	1.000000	0.000013	44.279228	1
0	62506	64045	0	0	0	1	55	95	1.000000	0.000013	44.279881	11
0	62506	64046	0	0	0	1	56	94	1.000000	0.000013	44.279881	9
0	58661	64054	0	0	0	1	95	100	1.000000	0.000013	44.281628	11
0	60421	64055	0	0	0	1	100	93	1.000000	0.000013	44.281742	14
0	58144	64065	0	0	0	1	116	108	1.000000	0.000013	44.282379	4
0	61234	64073	0	0	0	1	94	92	1.000000	0.000013	44.283176	2
0	68172	76042	0	0	0	1	93	98	1.000000	0.000013	45.489407	1
0	62836	64083	0	0	0	1	96	121	1.000000	0.000013	44.284283	13
0	72818	79708	0	0	0	1	101	130	1.000000	0.000013	45.822887	10
0	62209	64091	0	0	0	1	113	103	1.000000	0.000013	44.284893	10
0	53404	64094	0	0	0	1	92	83	1.000000	0.000013	44.285496	6
0	67025	70364	0	0	0	1	98	112	1.000000	0.000013	44.949120	62
0	66093	71633	0	0	0	1	122	122	1.000000	0.000013	45.077579	4
0	63822	64104	0	0	0	1	93	102	1.000000	0.000013	44.286396	6
0	70963	77204	0	0	0	1	102	98	1.000000	0.000013	45.598236	3
0	76592	80037	0	0	0	1	102	106	1.000000	0.000013	45.850033	2
0	61105	64118	0	0	0	1	103	111	1.000000	0.000013	44.287624	22
0	84949	106034	0	0	0	1	102	114	1.000000	0.000013	47.763943	17
0	61641	67396	0	0	0	1	88	104	1.000000	0.000013	44.644798	16
0	65585	67174	0	0	0	1	83	120	1.000000	0.000013	44.623299	9
0	57286	64142	0	0	0	1	107	114	1.000000	0.000013	44.290440	11
0	56460	64144	0	0	0	1	93	104	1.000000	0.000013	44.290676	95
0	63892	64146	0	0	0	1	85	96	1.000000	0.000013	44.290791	6
0	62411	66324	0	0	0	1	80	106	1.000000	0.000013	44.529400	13
0	56882	69396	0	0	0	1	69	95	1.000000	0.000013	44.849434	24
0	63779	64156	0	0	0	1	107	112	1.000000	0.000013	44.292339	4
0	60295	64161	0	0	0	1	87	110	1.000000	0.000013	44.292725	3
0	59822	64167	0	0	0	1	96	111	1.000000	0.000013	44.293995	5
0	59348	64170	0	0	0	1	88	114	1.000000	0.000013	44.294380	2
0	59348	64171	0	0	0	1	88	114	1.000000	0.000013	44.294380	9
0	78207	92636	0	0	0	1	108	116	1.000000	0.000013	46.864246	3
0	86294	87409	0	0	0	1	100	104	1.000000	0.000013	46.464626	3
0	64707	70398	0	0	0	1	129	116	1.000000	0.000013	44.953465	27
0	63353	64181	0	0	0	1	91	91	1.000000	0.000013	44.294964	4
0	72662	74645	0	0	0	1	127	130	1.000000	0.000013	45.365559	21
0	63760	64192	0	0	0	1	97	110	1.000000	0.000013	44.296482	5
0	64902	73359	0	0	0	1	76	101	1.000000	0.000013	45.249378	10
0	61919	64195	0	0	0	1	101	104	1.000000	0.000013	44.296688	8
0	62171	67875	0	0	0	1	104	99	1.000000	0.000013	44.696133	4
0	63897	79465	0	0	0	1	104	94	1.000000	0.000013	45.802261	4
0	60059	64203	0	0	0	1	97	96	1.000000	0.000013	44.297554	3
0	59727	64206	0	0	0	1	62	87	1.000000	0.000013	44.297688	1
0	67116	69294	0	0	0	1	74	97	1.000000	0.000013	44.839916	5
0	82774	94793	0	0	0	1	93	119	1.000000	0.000013	47.015652	6
0	61088	64223	0	0	0	1	83	95	1.000000	0.000013	44.298618	12
0	114328	128398	0	0	0	1	81	110	1.000000	0.000013	49.051769	4
0	62682	64234	0	0	0	1	85	85	1.000000	0.000013	44.299526	18
0	62227	68202	0	0	0	1	101	123	1.000000	0.000013	44.725811	7
0	63642	64243	0	0	0	1	108	102	1.000000	0.000013	44.300262	25
0	57035	67468	0	0	0	1	92	93	1.000000	0.000013	44.653900	17
0	62740	64252	0	0	0	1	121	109	1.000000	0.000013	44.301529	11
0	55400	70156	0	0	0	1	85	95	1.000000	0.000013	44.929050	3
0	58022	64258	0	0	0	1	76	106	1.000000	0.000013	44.302277	6
0	95067	99095	0	0	0	1	88	110	1.000000	0.000013	47.315247	11
0	60460	64270	0	0	0	1	107	103	1.000000	0.000013	44.303482	1
0	64359	77864	0	0	0	1	105	110	1.000000	0.000013	45.662205	3
0	58268	64282	0	0	0	1	77	86	1.000000	0.000013	44.305691	9
0	60865	64516	0	0	0	1	97	121	1.000000	0.000013	44.330265	10
0	89695	96528	0	0	0	1	90	97	1.000000	0.000013	47.139668	2
0	60520	64293	0	0	0	1	101	107	1.000000	0.000013	44.306473	4
0	62830	66666	0	0	0	1	77	98	1.000000	0.000013	44.568115	6
0	60499	64300	0	0	0	1	83	100	1.000000	0.000013	44.307514	15
0	61931	68172	0	0	0	1	92	96	1.000000	0.000013	44.723583	1
0	48601	64312	0	0	0	1	107	123	1.000000	0.000013	44.309978	11
0	48601	64313	0	0	0	1	108	122	1.000000	0.000013	44.309978	5
0	60351	64319	0	0	0	1	106	108	1.000000	0.000013	44.310883	5
0	88258	105666	0	0	0	1	123	112	1.000000	0.000013	47.740898	7
0	67171	74369	0	0	0	1	88	99	1.000000	0.000013	45.341942	2
0	62448	68490	0	0	0	1	99	105	1.000000	0.000013	44.756035	16
0	59168	64329	0	0	0	1	76	110	1.000000	0.000013	44.311611	2
0	71550	73775	0	0	0	1	109	106	1.000000	0.000013	45.289227	5
0	61251	64342	0	0	0	1	70	92	1.000000	0.000013	44.312424	7
0	82318	85180	0	0	0	1	104	100	1.000000	0.000013	46.287621	1
0	63704	64348	0	0	0	1	75	104	1.000000	0.000013	44.312866	6
0	58430	64350	0	0	0	1	62	97	1.000000	0.000013	44.313206	2
0	60774	64351	0	0	0	1	108	111	1.000000	0.000013	44.313923	9
0	60774	64352	0	0	0	1	109	108	1.000000	0.000013	44.313923	42
0	93786	102058	0	0	0	1	87	105	1.000000	0.000013	47.515957	3
0	65414	68069	0	0	0	1	109	116	1.000000	0.000013	44.714718	6
0	62272	64359	0	0	0	1	103	108	1.000000	0.000013	44.314579	3
0	62097	64362	0	0	0	1	72	98	1.000000	0.000013	44.314861	95
0	60552	64367	0	0	0	1	100	115	1.000000	0.000013	44.315033	26
0	70146	77254	0	0	0	1	95	83	1.000000	0.000013	45.602310	5
0	55830	64375	0	0	0	1	102	97	1.000000	0.000013	44.315842	7
0	85398	92860	0	0	0	1	63	89	1.000000	0.000013	46.879284	5
0	56203	76607	0	0	0	1	96	94	1.000000	0.000013	45.539509	24
0	68118	71281	0	0	0	1	113	112	1.000000	0.000013	45.043205	29
0	63787	64384	0	0	0	1	96	98	1.000000	0.000013	44.317322	7
0	58022	67787	0	0	0	1	74	106	1.000000	0.000013	44.687347	10
0	84898	85058	0	0	0	1	74	100	1.000000	0.000013	46.278114	3
0	73425	75278	0	0	0	1	71	89	1.000000	0.000013	45.427372	4
0	64245	64410	0	0	0	1	96	100	1.000000	0.000013	44.319645	11
0	64609	64767	0	0	0	1	93	105	1.000000	0.000013	44.359867	48
0	63311	64413	0	0	0	1	90	96	1.000000	0.000013	44.319675	20
0	63739	64418	0	0	0	1	101	114	1.000000	0.000013	44.320011	16
0	63722	70335	0	0	0	1	65	95	1.000000	0.000013	44.945736	11
0	62222	66085	0	0	0	1	94	103	1.000000	0.000013	44.502842	4
0	63560	64427	0	0	0	1	73	102	1.000000	0.000013	44.321213	12
0	60264	64433	0	0	0	1	113	127	1.000000	0.000013	44.321651	1
0	56021	64436	0	0	0	1	77	83	1.000000	0.000013	44.321682	13
0	66761	70067	0	0	0	1	102	116	1.000000	0.000013	44.920456	26
0	51605	66370	0	0	0	1	73	90	1.000000	0.000013	44.534367	26
0	59989	73826	0	0	0	1	86	107	1.000000	0.000013	45.293934	8
0	64170	64756	0	0	0	1	88	115	1.000000	0.000013	44.358353	2
0	65188	67420	0	0	0	1	98	97	1.000000	0.000013	44.647522	10
0	61740	64465	0	0	0	1	99	99	1.000000	0.000013	44.326256	2
0	59646	64472	0	0	0	1	68	87	1.000000	0.000013	44.326500	32
0	59569	64490	0	0	0	1	89	104	1.000000	0.000013	44.328495	15
0	61009	64495	0	0	0	1	104	99	1.000000	0.000013	44.328854	18
0	62647	64500	0	0	0	1	79	103	1.000000	0.000013	44.329342	21
0	61814	64502	0	0	0	1	112	108	1.000000	0.000013	44.329430	35
0	77602	78117	0	0	0	1	103	116	1.000000	0.000013	45.685795	29
0	59388	72272	0	0	0	1	78	102	1.000000	0.000013	45.138638	14
0	60027	64509	0	0	0	1	94	93	1.000000	0.000013	44.329975	26
0	61291	64512	0	0	0	1	89	101	1.000000	0.000013	44.330109	60
0	124178	130490	0	0	0	1	112	115	1.000000	0.000013	49.163677	4
0	61386	65893	0	0	0	1	105	104	1.000000	0.000013	44.481590	55
0	63728	64523	0	0	0	1	85	105	1.000000	0.000013	44.331352	2
0	105296	107412	0	0	0	1	98	111	1.000000	0.000013	47.850914	5
0	64118	64531	0	0	0	1	106	111	1.000000	0.000013	44.331917	22
0	64427	64538	0	0	0	1	74	104	1.000000	0.000013	44.332024	11
0	84242	93296	0	0	0	1	66	98	1.000000	0.000013	46.909649	2
0	64630	65020	0	0	0	1	86	96	1.000000	0.000013	44.384003	4
0	59394	64549	0	0	0	1	94	90	1.000000	0.000013	44.333553	3
0	59602	64555	0	0	0	1	111	104	1.000000	0.000013	44.334042	3
0	69294	71381	0	0	0	1	75	100	1.000000	0.000013	45.050518	5
0	55210	66124	0	0	0	1	96	108	1.000000	0.000013	44.508499	1
0	56408	64583	0	0	0	1	103	91	1.000000	0.000013	44.337429	1
0	69769	71125	0	0	0	1	107	102	1.000000	0.000013	45.028835	33
0	63500	64600	0	0	0	1	106	100	1.000000	0.000013	44.339088	12
0	105307	105983	0	0	0	1	96	121	1.000000	0.000013	47.760746	1
0	64512	64609	0	0	0	1	91	103	1.000000	0.000013	44.339645	48
0	64512	64610	0	0	0	1	90	101	1.000000	0.000013	44.339645	12
0	36786	64628	0	0	0	1	81	81	1.000000	0.000013	44.342838	2
0	63809	64630	0	0	0	1	86	95	1.000000	0.000013	44.342976	4
1	59978	66963	0	0	0	0	105	106	1.000000	0.000013	44.601112	1
0	58675	64641	0	0	0	1	90	116	1.000000	0.000013	44.345348	14
0	67348	83284	0	0	0	1	100	98	1.000000	0.000013	46.130379	2
0	56421	64650	0	0	0	1	125	125	1.000000	0.000013	44.346134	2
0	61697	64657	0	0	0	1	85	81	1.000000	0.000013	44.346920	7
0	62383	64668	0	0	0	1	98	98	1.000000	0.000013	44.349266	5
0	65979	75727	0	0	0	1	83	105	1.000000	0.000013	45.464474	15
0	56318	64818	0	0	0	1	89	97	1.000000	0.000013	44.363644	8
0	58686	64680	0	0	0	1	100	103	1.000000	0.000013	44.349751	11
0	60097	69640	0	0	0	1	95	95	1.000000	0.000013	44.875031	3
0	71450	77509	0	0	0	1	90	91	1.000000	0.000013	45.629421	5
0	62342	64691	0	0	0	1	65	86	1.000000	0.000013	44.350285	32
0	62342	64692	0	0	0	1	65	86	1.000000	0.000013	44.350285	27
0	59405	64699	0	0	0	1	85	111	1.000000	0.000013	44.350906	23
0	63593	66377	0	0	0	1	76	100	1.000000	0.000013	44.534771	16
0	61486	64917	0	0	0	1	94	103	1.000000	0.000013	44.374443	1
0	61685	64708	0	0	0	1	127	117	1.000000	0.000013	44.352215	11
0	76477	78415	0	0	0	1	94	120	1.000000	0.000013	45.712055	26
0	63004	66316	0	0	0	1	103	101	1.000000	0.000013	44.527481	12
0	50726	75342	0	0	0	1	91	120	1.000000	0.000013	45.431118	13
0	63350	64735	0	0	0	1	91	97	1.000000	0.000013	44.356140	48
0	64362	70469	0	0	0	1	73	99	1.000000	0.000013	44.962101	16
0	59023	67115	0	0	0	1	96	107	1.000000	0.000013	44.616886	14
0	63969	64744	0	0	0	1	102	106	1.000000	0.000013	44.357185	6
0	62470	64748	0	0	0	1	125	125	1.000000	0.000013	44.358051	8
0	73631	74328	0	0	0	1	86	103	1.000000	0.000013	45.336784	2
0	59433	64916	0	0	0	1	106	116	1.000000	0.000013	44.374348	18
0	64472	64760	0	0	0	1	68	88	1.000000	0.000013	44.358833	32
0	59607	64762	0	0	0	1	91	98	1.000000	0.000013	44.358917	3
0	63156	64764	0	0	0	1	73	96	1.000000	0.000013	44.359478	12
0	64031	64769	0	0	0	1	93	83	1.000000	0.000013	44.359978	13
0	65121	74793	0	0	0	1	116	119	1.000000	0.000013	45.378979	10
0	48777	64787	0	0	0	1	68	96	1.000000	0.000013	44.361042	13
0	48777	64788	0	0	0	1	70	96	1.000000	0.000013	44.361042	7
0	77032	78000	0	0	0	1	98	109	1.000000	0.000013	45.674683	10
0	64021	67619	0	0	0	1	89	97	1.000000	0.000013	44.670948	5
0	64073	64797	0	0	0	1	97	93	1.000000	0.000013	44.361729	2
0	60620	64800	0	0	0	1	96	108	1.000000	0.000013	44.361851	21
0	75159	77560	0	0	0	1	92	112	1.000000	0.000013	45.633148	3
0	59578	64809	0	0	0	1	98	117	1.000000	0.000013	44.362923	11
0	70490	73750	0	0	0	1	78	91	1.000000	0.000013	45.286442	10
0	56909	66178	0	0	0	1	101	105	1.000000	0.000013	44.512634	1
0	60689	64829	0	0	0	1	84	79	1.000000	0.000013	44.364594	9
0	86492	100847	0	0	0	1	113	113	1.000000	0.000013	47.430889	4
0	61253	64837	0	0	0	1	93	88	1.000000	0.000013	44.365513	5
0	62788	65912	0	0	0	1	85	79	1.000000	0.000013	44.484306	4
0	61696	73425	0	0	0	1	71	88	1.000000	0.000013	45.256775	34
0	64064	64864	0	0	0	1	119	110	1.000000	0.000013	44.368607	52
0	67998	69237	0	0	0	1	93	96	1.000000	0.000013	44.834480	33
0	54018	64869	0	0	0	1	104	120	1.000000	0.000013	44.369366	1
0	57920	69358	0	0	0	1	116	134	1.000000	0.000013	44.845898	2
0	54641	64876	0	0	0	1	80	76	1.000000	0.000013	44.370289	2
0	54641	64877	0	0	0	1	78	77	1.000000	0.000013	44.370289	1
0	66829	67295	0	0	0	1	92	104	1.000000	0.000013	44.633308	2
0	46790	68436	0	0	0	1	108	105	1.000000	0.000013	44.750664	32
0	70634	82808	0	0	0	1	112	106	1.000000	0.000013	46.091469	3
0	90422	101530	0	0	0	1	108	127	1.000000	0.000013	47.479755	1
0	55161	64902	0	0	0	1	76	100	1.000000	0.000013	44.372066	10
0	63319	64915	0	0	0	1	97	99	1.000000	0.000013	44.374290	36
0	87949	89411	0	0	0	1	64	102	1.000000	0.000013	46.618439	3
0	68939	71752	0	0	0	1	101	112	1.000000	0.000013	45.090187	20
0	62472	65989	0	0	0	1	72	93	1.000000	0.000013	44.493965	25
0	62357	64926	0	0	0	1	73	90	1.000000	0.000013	44.375118	14
0	71571	75573	0	0	0	1	99	93	1.000000	0.000013	45.450993	3
0	54560	66049	0	0	0	1	70	94	1.000000	0.000013	44.499352	28
0	59111	67259	0	0	0	1	95	93	1.000000	0.000013	44.630478	1
0	59583	67460	0	0	0	1	90	105	1.000000	0.000013	44.651276	3
0	73771	79674	0	0	0	1	117	104	1.000000	0.000013	45.818222	10
0	58082	64943	0	0	0	1	64	92	1.000000	0.000013	44.376492	31
0	72863	76325	0	0	0	1	108	109	1.000000	0.000013	45.517628	26
0	63873	64953	0	0	0	1	88	95	1.000000	0.000013	44.377823	23
0	60541	68266	0	0	0	1	120	112	1.000000	0.000013	44.731689	4
0	75912	84650	0	0	0	1	104	109	1.000000	0.000013	46.245113	2
0	57595	65683	0	0	0	1	102	107	1.000000	0.000013	44.460972	51
0	63347	64986	0	0	0	1	121	112	1.000000	0.000013	44.380638	19
0	58576	67933	0	0	0	1	81	96	1.000000	0.000013	44.701645	2
0	70572	76024	0	0	0	1	104	124	1.000000	0.000013	45.488041	11
0	66702	70297	0	0	0	1	114	100	1.000000	0.000013	44.942616	1
0	57057	66689	0	0	0	1	118	104	1.000000	0.000013	44.570675	10
0	57324	65014	0	0	0	1	75	96	1.000000	0.000013	44.383739	4
0	55694	65030	0	0	0	1	99	99	1.000000	0.000013	44.385162	10
0	81290	83661	0	0	0	1	107	102	1.000000	0.000013	46.165623	5
0	64657	74532	0	0	0	1	87	83	1.000000	0.000013	45.356579	7
0	79139	82442	0	0	0	1	101	118	1.000000	0.000013	46.058575	14
0	64715	65040	0	0	0	1	89	99	1.000000	0.000013	44.385536	8
0	85001	89029	0	0	0	1	68	104	1.000000	0.000013	46.585621	7
0	78383	82999	0	0	0	1	86	103	1.000000	0.000013	46.107956	18
0	66100	66207	0	0	0	1	84	105	1.000000	0.000013	44.515026	20
0	58427	65084	0	0	0	1	103	103	1.000000	0.000013	44.391766	7
0	62085	65086	0	0	0	1	85	81	1.000000	0.000013	44.392075	34
0	58073	72777	0	0	0	1	96	115	1.000000	0.000013	45.187828	6
0	70057	72145	0	0	0	1	90	101	1.000000	0.000013	45.127659	5
0	53232	65120	0	0	0	1	116	114	1.000000	0.000013	44.394646	1
0	81414	84642	0	0	0	1	93	115	1.000000	0.000013	46.244411	3
0	53232	65121	0	0	0	1	116	115	1.000000	0.000013	44.394646	36
0	74797	76756	0	0	0	1	96	102	1.000000	0.000013	45.555847	1
0	64635	65131	0	0	0	1	96	112	1.000000	0.000013	44.396957	37
0	57942	65135	0	0	0	1	97	111	1.000000	0.000013	44.397335	59
0	58416	65139	0	0	0	1	79	98	1.000000	0.000013	44.397705	20
0	63179	68892	0	0	0	1	90	89	1.000000	0.000013	44.800865	3
0	63232	65145	0	0	0	1	113	99	1.000000	0.000013	44.398262	6
0	62550	67446	0	0	0	1	96	92	1.000000	0.000013	44.650387	15
1	148861	155512	0	0	0	0	118	127	1.000000	0.000013	50.368992	1
0	96189	107153	0	0	0	1	87	111	1.000000	0.000013	47.835136	11
0	63924	67431	0	0	0	1	84	101	1.000000	0.000013	44.649082	5
0	64743	65160	0	0	0	1	102	109	1.000000	0.000013	44.399509	20
0	79826	83782	0	0	0	1	110	94	1.000000	0.000013	46.174149	3
0	62265	65166	0	0	0	1	86	119	1.000000	0.000013	44.400196	12
0	72482	93597	0	0	0	1	105	109	1.000000	0.000013	46.931973	7
0	73843	74789	0	0	0	1	94	102	1.000000	0.000013	45.378578	4
0	61195	68802	0	0	0	1	96	110	1.000000	0.000013	44.789593	11
0	62629	65188	0	0	0	1	96	96	1.000000	0.000013	44.403183	10
0	66324	81468	0	0	0	1	80	109	1.000000	0.000013	45.975948	13
0	102160	107944	0	0	0	1	124	107	1.000000	0.000013	47.882832	1
0	82316	105297	0	0	0	1	98	112	1.000000	0.000013	47.717243	13
0	72343	73293	0	0	0	1	99	107	1.000000	0.000013	45.239918	87
0	61357	65209	0	0	0	1	124	113	1.000000	0.000013	44.405514	7
0	64541	65211	0	0	0	1	99	131	1.000000	0.000013	44.405640	3
0	64471	65212	0	0	0	1	76	89	1.000000	0.000013	44.405704	8
0	64471	65213	0	0	0	1	72	90	1.000000	0.000013	44.405704	17
0	61624	65216	0	0	0	1	90	91	1.000000	0.000013	44.405834	2
0	60572	65219	0	0	0	1	117	111	1.000000	0.000013	44.406555	37
0	60572	65220	0	0	0	1	118	110	1.000000	0.000013	44.406555	11
0	63216	65226	0	0	0	1	93	119	1.000000	0.000013	44.407860	42
0	108468	109241	0	0	0	1	101	120	1.000000	0.000013	47.963638	5
0	65050	71170	0	0	0	1	94	103	1.000000	0.000013	45.032444	34
0	56507	65241	0	0	0	1	94	90	1.000000	0.000013	44.408981	5
0	66641	67485	0	0	0	1	102	113	1.000000	0.000013	44.654503	18
0	58970	68941	0	0	0	1	73	90	1.000000	0.000013	44.806065	27
0	62155	65262	0	0	0	1	91	96	1.000000	0.000013	44.411221	4
0	85223	88642	0	0	0	1	88	85	1.000000	0.000013	46.557068	6
0	48656	65265	0	0	0	1	84	107	1.000000	0.000013	44.411541	3
0	48656	65266	0	0	0	1	85	111	1.000000	0.000013	44.411541	2
0	56727	65268	0	0	0	1	57	86	1.000000	0.000013	44.411709	3
0	82583	95929	0	0	0	1	87	99	1.000000	0.000013	47.099167	3
0	52794	65274	0	0	0	1	95	105	1.000000	0.000013	44.413055	17
0	62466	70788	0	0	0	1	88	98	1.000000	0.000013	44.994514	1
0	60847	65282	0	0	0	1	116	110	1.000000	0.000013	44.414173	10
0	64465	65290	0	0	0	1	101	103	1.000000	0.000013	44.415344	2
0	61136	65292	0	0	0	1	97	109	1.000000	0.000013	44.415535	3
0	62953	65294	0	0	0	1	91	119	1.000000	0.000013	44.415752	8
0	68164	72839	0	0	0	1	65	105	1.000000	0.000013	45.193260	4
0	67933	68078	0	0	0	1	86	97	1.000000	0.000013	44.715031	2
0	63162	73171	0	0	0	1	94	106	1.000000	0.000013	45.224415	9
0	59134	69336	0	0	0	1	74	100	1.000000	0.000013	44.843037	17
0	63768	67629	0	0	0	1	90	88	1.000000	0.000013	44.671680	3
0	64328	66068	0	0	0	1	77	112	1.000000	0.000013	44.500828	7
0	61134	65314	0	0	0	1	84	102	1.000000	0.000013	44.417816	1
0	61540	66180	0	0	0	1	105	106	1.000000	0.000013	44.512691	34
0	71996	72980	0	0	0	1	104	117	1.000000	0.000013	45.207500	15
0	91826	96596	0	0	0	1	108	112	1.000000	0.000013	47.143578	9
0	63095	65343	0	0	0	1	102	107	1.000000	0.000013	44.421738	8
0	48292	66975	0	0	0	1	84	88	1.000000	0.000013	44.602337	6
0	47544	65355	0	0	0	1	86	100	1.000000	0.000013	44.423126	7
0	69481	71036	0	0	0	1	104	115	1.000000	0.000013	45.021935	20
0	64040	74626	0	0	0	1	81	100	1.000000	0.000013	45.364197	1
0	62237	66457	0	0	0	1	95	99	1.000000	0.000013	44.543938	20
0	63522	65365	0	0	0	1	126	109	1.000000	0.000013	44.423531	3
0	53609	65366	0	0	0	1	95	105	1.000000	0.000013	44.423695	4
0	74476	77375	0	0	0	1	98	94	1.000000	0.000013	45.615562	3
0	62816	65368	0	0	0	1	105	100	1.000000	0.000013	44.423801	6
0	62816	65369	0	0	0	1	104	102	1.000000	0.000013	44.423801	6
0	62177	65372	0	0	0	1	86	95	1.000000	0.000013	44.424385	35
0	81572	82914	0	0	0	1	93	111	1.000000	0.000013	46.099648	11
0	52706	65383	0	0	0	1	90	94	1.000000	0.000013	44.426319	4
0	57931	72446	0	0	0	1	105	96	1.000000	0.000013	45.157909	8
0	71867	73441	0	0	0	1	111	110	1.000000	0.000013	45.259426	14
0	60148	65398	0	0	0	1	95	92	1.000000	0.000013	44.428169	22
0	63415	65408	0	0	0	1	106	109	1.000000	0.000013	44.428825	5
0	64427	65409	0	0	0	1	73	104	1.000000	0.000013	44.429218	1
0	81193	89423	0	0	0	1	113	104	1.000000	0.000013	46.619247	1
0	61806	65414	0	0	0	1	108	114	1.000000	0.000013	44.430401	16
0	63476	66116	0	0	0	1	108	96	1.000000	0.000013	44.507412	15
