Generation	Size	Frequency	Count
40.319614	38	0.013925	17
40.319614	32	0.011726	41
40.319614	110	0.040308	5
40.319614	84	0.030781	6
40.319614	173	0.063393	5
40.319614	294	0.107732	2
40.319614	18	0.006596	40
40.319614	72	0.026383	2
40.319614	87	0.031880	1
40.319614	58	0.021253	10
40.319614	17	0.006229	94
40.319614	28	0.010260	46
40.319614	48	0.017589	11
40.319614	145	0.053133	4
40.319614	12	0.004397	99
40.319614	34	0.012459	20
40.319614	232	0.085013	1
40.319614	56	0.020520	6
40.319614	197	0.072188	2
40.319614	148	0.054232	1
40.319614	25	0.009161	18
40.319614	78	0.028582	5
40.319614	41	0.015024	14
40.319614	69	0.025284	7
40.319614	95	0.034811	3
40.319614	190	0.069623	1
40.319614	146	0.053499	1
40.319614	98	0.035911	5
40.319614	57	0.020887	13
40.319614	73	0.026750	1
40.319614	42	0.015390	5
40.319614	104	0.038109	3
40.319614	89	0.032613	1
40.319614	85	0.031147	2
40.319614	86	0.031513	1
40.319614	27	0.009894	24
40.319614	23	0.008428	24
40.319614	47	0.017222	3
40.319614	76	0.027849	2
40.319614	13	0.004764	81
40.319614	14	0.005130	97
40.319614	105	0.038476	1
40.319614	52	0.019055	6
40.319614	60	0.021986	1
40.319614	81	0.029681	5
40.319614	59	0.021620	2
40.319614	55	0.020154	1
40.319614	65	0.023818	4
40.319614	46	0.016856	5
40.319614	26	0.009527	29
40.319614	53	0.019421	2
40.319614	36	0.013192	1
44.134197	1	0.000200	7081
44.134197	2	0.000400	2967
44.134197	3	0.000600	1821
44.134197	4	0.000800	1174
44.134197	5	0.001000	845
44.134197	6	0.001200	785
44.134197	7	0.001400	486
44.134197	8	0.001600	470
44.134197	9	0.001800	323
44.134197	10	0.002000	274
44.134197	5000	1.000000	1
44.134197	4386	0.877200	2
44.134197	614	0.122800	15
44.134197	4122	0.824400	1
44.134197	264	0.052800	9
44.134197	2039	0.407800	3
44.134197	2083	0.416600	6
44.134197	1502	0.300400	1
44.134197	537	0.107400	29
44.134197	320	0.064000	30
44.134197	1182	0.236400	5
44.134197	931	0.186200	11
44.134197	251	0.050200	26
44.134197	1268	0.253600	25
44.134197	48	0.009600	37
44.134197	815	0.163000	23
44.134197	216	0.043200	24
44.134197	436	0.087200	5
44.134197	178	0.035600	4
44.134197	79	0.015800	21
44.134197	890	0.178000	1
44.134197	22	0.004400	98
44.134197	26	0.005200	86
44.134197	778	0.155600	3
44.134197	41	0.008200	57
44.134197	112	0.022400	39
44.134197	99	0.019800	9
44.134197	382	0.076400	3
44.134197	54	0.010800	40
44.134197	718	0.143600	9
44.134197	771	0.154200	1
44.134197	75	0.015000	31
44.134197	53	0.010600	36
44.134197	365	0.073000	10
44.134197	17	0.003400	90
44.134197	12	0.002400	233
44.134197	128	0.025600	16
44.134197	687	0.137400	5
44.134197	24	0.004800	86
44.134197	531	0.106200	4
44.134197	136	0.027200	28
44.134197	374	0.074800	4
44.134197	80	0.016000	17
44.134197	446	0.089200	8
44.134197	289	0.057800	2
44.134197	496	0.099200	2
44.134197	82	0.016400	9
44.134197	147	0.029400	8
44.134197	544	0.108800	3
44.134197	272	0.054400	6
44.134197	639	0.127800	3
44.134197	35	0.007000	19
44.134197	1186	0.237200	3
44.134197	95	0.019000	12
44.134197	66	0.013200	17
44.134197	208	0.041600	4
44.134197	401	0.080200	1
44.134197	277	0.055400	5
44.134197	76	0.015200	7
44.134197	20	0.004000	121
44.134197	27	0.005400	65
44.134197	142	0.028400	7
44.134197	255	0.051000	1
44.134197	36	0.007200	68
44.134197	47	0.009400	33
44.134197	308	0.061600	7
44.134197	175	0.035000	5
44.134197	137	0.027400	5
44.134197	222	0.044400	3
44.134197	130	0.026000	7
44.134197	284	0.056800	2
44.134197	909	0.181800	1
44.134197	57	0.011400	11
44.134197	71	0.014200	25
44.134197	122	0.024400	5
44.134197	73	0.014600	20
44.134197	67	0.013400	20
44.134197	209	0.041800	5
44.134197	243	0.048600	5
44.134197	666	0.133200	2
44.134197	30	0.006000	60
44.134197	218	0.043600	2
44.134197	40	0.008000	38
44.134197	102	0.020400	11
44.134197	65	0.013000	12
44.134197	49	0.009800	42
44.134197	78	0.015600	7
44.134197	18	0.003600	108
44.134197	156	0.031200	1
44.134197	151	0.030200	12
44.134197	58	0.011600	16
44.134197	225	0.045000	4
44.134197	86	0.017200	8
44.134197	98	0.019600	21
44.134197	595	0.119000	1
44.134197	64	0.012800	15
44.134197	295	0.059000	2
44.134197	205	0.041000	1
44.134197	135	0.027000	9
44.134197	68	0.013600	8
44.134197	87	0.017400	18
44.134197	96	0.019200	6
44.134197	51	0.010200	20
44.134197	34	0.006800	31
44.134197	70	0.014000	8
44.134197	221	0.044200	3
44.134197	269	0.053800	1
44.134197	46	0.009200	28
44.134197	270	0.054000	4
44.134197	164	0.032800	1
44.134197	38	0.007600	23
44.134197	13	0.002600	121
44.134197	110	0.022000	1
44.134197	115	0.023000	21
44.134197	63	0.012600	4
44.134197	163	0.032600	2
44.134197	174	0.034800	1
44.134197	56	0.011200	7
44.134197	60	0.012000	3
