Generation	Size	Frequency	Count
0.000000	1	1.000000	1
0.000000	2	2.000000	0
0.000000	3	3.000000	0
0.000000	4	4.000000	0
0.000000	5	5.000000	0
0.000000	6	6.000000	0
0.000000	7	7.000000	0
0.000000	8	8.000000	0
0.000000	9	9.000000	0
0.000000	10	10.000000	0
10.234696	1	0.007874	127
10.234696	2	0.015748	0
10.234696	3	0.023622	0
10.234696	4	0.031496	0
10.234696	5	0.039370	0
10.234696	6	0.047244	0
10.234696	7	0.055118	0
10.234696	8	0.062992	0
10.234696	9	0.070866	0
10.234696	10	0.078740	0
20.290854	1	0.006289	159
20.290854	2	0.012579	0
20.290854	3	0.018868	0
20.290854	4	0.025157	0
20.290854	5	0.031447	0
20.290854	6	0.037736	0
20.290854	7	0.044025	0
20.290854	8	0.050314	0
20.290854	9	0.056604	0
20.290854	10	0.062893	0
30.313026	1	0.001949	511
30.313026	2	0.003899	1
30.313026	3	0.005848	0
30.313026	4	0.007797	0
30.313026	5	0.009747	0
30.313026	6	0.011696	0
30.313026	7	0.013645	0
30.313026	8	0.015595	0
30.313026	9	0.017544	0
30.313026	10	0.019493	0
40.319614	1	0.000366	2713
40.319614	2	0.000733	8
40.319614	3	0.001099	0
40.319614	4	0.001466	0
40.319614	5	0.001832	0
40.319614	6	0.002199	0
40.319614	7	0.002565	0
40.319614	8	0.002931	0
40.319614	9	0.003298	0
40.319614	10	0.003664	0
44.134197	1	0.000200	4970
44.134197	2	0.000400	15
44.134197	3	0.000600	0
44.134197	4	0.000800	0
44.134197	5	0.001000	0
44.134197	6	0.001200	0
44.134197	7	0.001400	0
44.134197	8	0.001600	0
44.134197	9	0.001800	0
44.134197	10	0.002000	0
48.774967	1	0.000100	9936
48.774967	2	0.000200	32
48.774967	3	0.000300	0
48.774967	4	0.000400	0
48.774967	5	0.000500	0
48.774967	6	0.000600	0
48.774967	7	0.000700	0
48.774967	8	0.000800	0
48.774967	9	0.000900	0
48.774967	10	0.001000	0
50.321033	1	0.000080	12503
50.321033	2	0.000159	28
50.321033	3	0.000239	0
50.321033	4	0.000318	0
50.321033	5	0.000398	0
50.321033	6	0.000478	0
50.321033	7	0.000557	0
50.321033	8	0.000637	0
50.321033	9	0.000717	0
50.321033	10	0.000796	0
50.867428	1	0.000073	13700
50.867428	2	0.000145	28
50.867428	3	0.000218	0
50.867428	4	0.000291	0
50.867428	5	0.000363	0
50.867428	6	0.000436	0
50.867428	7	0.000509	0
50.867428	8	0.000582	0
50.867428	9	0.000654	0
50.867428	10	0.000727	0
